ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,DateTime,Date,Time,Hour,Minute,DayOfWeek,DayName,WeekOfYear,OccupancyRate,VehicleType_Encoded,TrafficLevel_Encoded
5235,BHMMBMMBX01,687,20.0000347,78.00000286,517,car,average,5,0,19-12-2016,10:30:00,2016-12-19 10:30:00,2016-12-19,10:30:00,10,30,0,Monday,51,75.254730713246,3,2
5236,BHMMBMMBX01,687,20.0000347,78.00000286,547,cycle,high,7,0,19-12-2016,11:03:00,2016-12-19 11:03:00,2016-12-19,11:03:00,11,3,0,Monday,51,79.62154294032024,1,3
5237,BHMMBMMBX01,687,20.0000347,78.00000286,563,car,high,8,0,19-12-2016,11:30:00,2016-12-19 11:30:00,2016-12-19,11:30:00,11,30,0,Monday,51,81.95050946142649,3,3
5238,BHMMBMMBX01,687,20.0000347,78.00000286,621,car,high,9,0,19-12-2016,12:03:00,2016-12-19 12:03:00,2016-12-19,12:03:00,12,3,0,Monday,51,90.39301310043668,3,3
5239,BHMMBMMBX01,687,20.0000347,78.00000286,654,car,high,9,0,19-12-2016,12:30:00,2016-12-19 12:30:00,2016-12-19,12:30:00,12,30,0,Monday,51,95.19650655021834,3,3
5240,BHMMBMMBX01,687,20.0000347,78.00000286,688,car,high,8,0,19-12-2016,13:03:00,2016-12-19 13:03:00,2016-12-19,13:03:00,13,3,0,Monday,51,100.14556040756915,3,3
5241,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,high,8,0,19-12-2016,13:30:00,2016-12-19 13:30:00,2016-12-19,13:30:00,13,30,0,Monday,51,99.85443959243085,3,3
5242,BHMMBMMBX01,687,20.0000347,78.00000286,678,car,average,5,0,19-12-2016,14:03:00,2016-12-19 14:03:00,2016-12-19,14:03:00,14,3,0,Monday,51,98.68995633187772,3,2
5243,BHMMBMMBX01,687,20.0000347,78.00000286,668,bike,average,5,0,19-12-2016,14:30:00,2016-12-19 14:30:00,2016-12-19,14:30:00,14,30,0,Monday,51,97.23435225618631,2,2
5244,BHMMBMMBX01,687,20.0000347,78.00000286,642,car,low,3,0,19-12-2016,15:03:00,2016-12-19 15:03:00,2016-12-19,15:03:00,15,3,0,Monday,51,93.44978165938865,3,1
5245,BHMMBMMBX01,687,20.0000347,78.00000286,608,cycle,average,3,0,19-12-2016,15:29:00,2016-12-19 15:29:00,2016-12-19,15:29:00,15,29,0,Monday,51,88.50072780203784,1,2
5246,BHMMBMMBX01,687,20.0000347,78.00000286,571,car,low,2,0,19-12-2016,16:03:00,2016-12-19 16:03:00,2016-12-19,16:03:00,16,3,0,Monday,51,83.11499272197962,3,1
5247,BHMMBMMBX01,687,20.0000347,78.00000286,539,car,low,2,0,19-12-2016,16:30:00,2016-12-19 16:30:00,2016-12-19,16:30:00,16,30,0,Monday,51,78.4570596797671,3,1
5248,BHMNCPHST01,1200,26.14001386,91.73099967,237,bike,low,2,0,04-10-2016,07:59:00,2016-10-04 07:59:00,2016-10-04,07:59:00,7,59,1,Tuesday,40,19.75,2,1
5249,BHMNCPHST01,1200,26.14001386,91.73099967,315,bike,low,2,0,04-10-2016,08:25:00,2016-10-04 08:25:00,2016-10-04,08:25:00,8,25,1,Tuesday,40,26.25,2,1
5250,BHMNCPHST01,1200,26.14001386,91.73099967,441,car,low,2,0,04-10-2016,08:59:00,2016-10-04 08:59:00,2016-10-04,08:59:00,8,59,1,Tuesday,40,36.75,3,1
5251,BHMNCPHST01,1200,26.14001386,91.73099967,552,bike,low,2,0,04-10-2016,09:32:00,2016-10-04 09:32:00,2016-10-04,09:32:00,9,32,1,Tuesday,40,46.0,2,1
5252,BHMNCPHST01,1200,26.14001386,91.73099967,638,car,low,2,0,04-10-2016,09:59:00,2016-10-04 09:59:00,2016-10-04,09:59:00,9,59,1,Tuesday,40,53.166666666666664,3,1
5253,BHMNCPHST01,1200,26.14001386,91.73099967,686,car,average,4,0,04-10-2016,10:26:00,2016-10-04 10:26:00,2016-10-04,10:26:00,10,26,1,Tuesday,40,57.166666666666664,3,2
5254,BHMNCPHST01,1200,26.14001386,91.73099967,729,car,average,4,0,04-10-2016,10:59:00,2016-10-04 10:59:00,2016-10-04,10:59:00,10,59,1,Tuesday,40,60.75000000000001,3,2
5255,BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,5,0,04-10-2016,11:25:00,2016-10-04 11:25:00,2016-10-04,11:25:00,11,25,1,Tuesday,40,63.74999999999999,3,2
5256,BHMNCPHST01,1200,26.14001386,91.73099967,771,car,average,6,0,04-10-2016,11:59:00,2016-10-04 11:59:00,2016-10-04,11:59:00,11,59,1,Tuesday,40,64.25,3,2
5257,BHMNCPHST01,1200,26.14001386,91.73099967,779,cycle,high,9,0,04-10-2016,12:29:00,2016-10-04 12:29:00,2016-10-04,12:29:00,12,29,1,Tuesday,40,64.91666666666667,1,3
5258,BHMNCPHST01,1200,26.14001386,91.73099967,773,truck,high,7,0,04-10-2016,13:02:00,2016-10-04 13:02:00,2016-10-04,13:02:00,13,2,1,Tuesday,40,64.41666666666667,4,3
5259,BHMNCPHST01,1200,26.14001386,91.73099967,758,car,average,6,0,04-10-2016,13:29:00,2016-10-04 13:29:00,2016-10-04,13:29:00,13,29,1,Tuesday,40,63.16666666666667,3,2
5260,BHMNCPHST01,1200,26.14001386,91.73099967,757,car,average,5,0,04-10-2016,14:02:00,2016-10-04 14:02:00,2016-10-04,14:02:00,14,2,1,Tuesday,40,63.083333333333336,3,2
5261,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2016-10-04,14:29:00,14,29,1,Tuesday,40,63.33333333333333,3,2
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2016-10-04,14:57:00,14,57,1,Tuesday,40,60.583333333333336,3,2
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2016-10-04,15:30:00,15,30,1,Tuesday,40,56.49999999999999,3,1
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2016-10-04,16:04:00,16,4,1,Tuesday,40,54.0,2,1
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2016-10-04,16:31:00,16,31,1,Tuesday,40,47.083333333333336,1,2
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2016-10-05,07:57:00,7,57,2,Wednesday,40,19.083333333333332,3,2
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2016-10-05,08:30:00,8,30,2,Wednesday,40,27.750000000000004,1,1
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2016-10-05,09:04:00,9,4,2,Wednesday,40,39.166666666666664,2,1
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2016-10-05,09:30:00,9,30,2,Wednesday,40,48.66666666666667,3,1
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2016-10-05,10:04:00,10,4,2,Wednesday,40,58.25,3,2
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2016-10-05,10:30:00,10,30,2,Wednesday,40,61.33333333333333,4,2
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2016-10-05,11:04:00,11,4,2,Wednesday,40,63.083333333333336,2,2
5273,BHMNCPHST01,1200,26.14001386,91.73099967,774,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2016-10-05,11:30:00,11,30,2,Wednesday,40,64.5,3,2
5274,BHMNCPHST01,1200,26.14001386,91.73099967,779,truck,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2016-10-05,12:04:00,12,4,2,Wednesday,40,64.91666666666667,4,3
5275,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2016-10-05,12:30:00,12,30,2,Wednesday,40,64.16666666666667,3,3
5276,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2016-10-05,12:57:00,12,57,2,Wednesday,40,63.0,3,3
5277,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,high,8,0,05-10-2016,13:30:00,2016-10-05 13:30:00,2016-10-05,13:30:00,13,30,2,Wednesday,40,63.416666666666664,3,3
5278,BHMNCPHST01,1200,26.14001386,91.73099967,764,bike,average,5,0,05-10-2016,13:57:00,2016-10-05 13:57:00,2016-10-05,13:57:00,13,57,2,Wednesday,40,63.66666666666667,2,2
5279,BHMNCPHST01,1200,26.14001386,91.73099967,767,car,average,4,0,05-10-2016,14:30:00,2016-10-05 14:30:00,2016-10-05,14:30:00,14,30,2,Wednesday,40,63.916666666666664,3,2
5280,BHMNCPHST01,1200,26.14001386,91.73099967,747,car,high,6,0,05-10-2016,14:57:00,2016-10-05 14:57:00,2016-10-05,14:57:00,14,57,2,Wednesday,40,62.25000000000001,3,3
5281,BHMNCPHST01,1200,26.14001386,91.73099967,698,car,average,4,0,05-10-2016,15:30:00,2016-10-05 15:30:00,2016-10-05,15:30:00,15,30,2,Wednesday,40,58.166666666666664,3,2
5282,BHMNCPHST01,1200,26.14001386,91.73099967,641,car,low,2,0,05-10-2016,16:04:00,2016-10-05 16:04:00,2016-10-05,16:04:00,16,4,2,Wednesday,40,53.41666666666667,3,1
5283,BHMNCPHST01,1200,26.14001386,91.73099967,544,car,low,2,0,05-10-2016,16:30:00,2016-10-05 16:30:00,2016-10-05,16:30:00,16,30,2,Wednesday,40,45.33333333333333,3,1
5284,BHMNCPHST01,1200,26.14001386,91.73099967,225,cycle,low,2,0,06-10-2016,07:57:00,2016-10-06 07:57:00,2016-10-06,07:57:00,7,57,3,Thursday,40,18.75,1,1
5285,BHMNCPHST01,1200,26.14001386,91.73099967,304,bike,low,2,0,06-10-2016,08:30:00,2016-10-06 08:30:00,2016-10-06,08:30:00,8,30,3,Thursday,40,25.333333333333336,2,1
5286,BHMNCPHST01,1200,26.14001386,91.73099967,402,car,low,2,0,06-10-2016,08:57:00,2016-10-06 08:57:00,2016-10-06,08:57:00,8,57,3,Thursday,40,33.5,3,1
5287,BHMNCPHST01,1200,26.14001386,91.73099967,534,bike,low,3,0,06-10-2016,09:30:00,2016-10-06 09:30:00,2016-10-06,09:30:00,9,30,3,Thursday,40,44.5,2,1
5288,BHMNCPHST01,1200,26.14001386,91.73099967,606,cycle,low,3,0,06-10-2016,10:03:00,2016-10-06 10:03:00,2016-10-06,10:03:00,10,3,3,Thursday,40,50.5,1,1
5289,BHMNCPHST01,1200,26.14001386,91.73099967,646,bike,average,5,0,06-10-2016,10:30:00,2016-10-06 10:30:00,2016-10-06,10:30:00,10,30,3,Thursday,40,53.833333333333336,2,2
5290,BHMNCPHST01,1200,26.14001386,91.73099967,676,truck,average,5,0,06-10-2016,10:57:00,2016-10-06 10:57:00,2016-10-06,10:57:00,10,57,3,Thursday,40,56.333333333333336,4,2
5291,BHMNCPHST01,1200,26.14001386,91.73099967,696,car,average,6,0,06-10-2016,11:30:00,2016-10-06 11:30:00,2016-10-06,11:30:00,11,30,3,Thursday,40,57.99999999999999,3,2
5292,BHMNCPHST01,1200,26.14001386,91.73099967,711,truck,high,8,0,06-10-2016,12:04:00,2016-10-06 12:04:00,2016-10-06,12:04:00,12,4,3,Thursday,40,59.25,4,3
5293,BHMNCPHST01,1200,26.14001386,91.73099967,723,car,high,8,0,06-10-2016,12:30:00,2016-10-06 12:30:00,2016-10-06,12:30:00,12,30,3,Thursday,40,60.25,3,3
5294,BHMNCPHST01,1200,26.14001386,91.73099967,728,bike,high,9,0,06-10-2016,12:57:00,2016-10-06 12:57:00,2016-10-06,12:57:00,12,57,3,Thursday,40,60.66666666666667,2,3
5295,BHMNCPHST01,1200,26.14001386,91.73099967,727,bike,high,8,0,06-10-2016,13:30:00,2016-10-06 13:30:00,2016-10-06,13:30:00,13,30,3,Thursday,40,60.583333333333336,2,3
5296,BHMNCPHST01,1200,26.14001386,91.73099967,724,car,average,6,0,06-10-2016,13:57:00,2016-10-06 13:57:00,2016-10-06,13:57:00,13,57,3,Thursday,40,60.333333333333336,3,2
5297,BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,high,6,0,06-10-2016,14:30:00,2016-10-06 14:30:00,2016-10-06,14:30:00,14,30,3,Thursday,40,58.416666666666664,2,3
5298,BHMNCPHST01,1200,26.14001386,91.73099967,683,truck,low,3,0,06-10-2016,15:04:00,2016-10-06 15:04:00,2016-10-06,15:04:00,15,4,3,Thursday,40,56.91666666666667,4,1
5299,BHMNCPHST01,1200,26.14001386,91.73099967,642,bike,low,3,0,06-10-2016,15:31:00,2016-10-06 15:31:00,2016-10-06,15:31:00,15,31,3,Thursday,40,53.5,2,1
5300,BHMNCPHST01,1200,26.14001386,91.73099967,593,car,low,2,0,06-10-2016,16:04:00,2016-10-06 16:04:00,2016-10-06,16:04:00,16,4,3,Thursday,40,49.416666666666664,3,1
5301,BHMNCPHST01,1200,26.14001386,91.73099967,521,truck,low,2,0,06-10-2016,16:30:00,2016-10-06 16:30:00,2016-10-06,16:30:00,16,30,3,Thursday,40,43.416666666666664,4,1
5302,BHMNCPHST01,1200,26.14001386,91.73099967,242,car,low,2,0,07-10-2016,08:03:00,2016-10-07 08:03:00,2016-10-07,08:03:00,8,3,4,Friday,40,20.166666666666664,3,1
5303,BHMNCPHST01,1200,26.14001386,91.73099967,324,car,low,2,0,07-10-2016,08:30:00,2016-10-07 08:30:00,2016-10-07,08:30:00,8,30,4,Friday,40,27.0,3,1
5304,BHMNCPHST01,1200,26.14001386,91.73099967,424,bike,low,2,0,07-10-2016,09:04:00,2016-10-07 09:04:00,2016-10-07,09:04:00,9,4,4,Friday,40,35.333333333333336,2,1
5305,BHMNCPHST01,1200,26.14001386,91.73099967,508,car,average,3,0,07-10-2016,09:30:00,2016-10-07 09:30:00,2016-10-07,09:30:00,9,30,4,Friday,40,42.333333333333336,3,2
5306,BHMNCPHST01,1200,26.14001386,91.73099967,580,car,low,2,0,07-10-2016,09:57:00,2016-10-07 09:57:00,2016-10-07,09:57:00,9,57,4,Friday,40,48.333333333333336,3,1
5307,BHMNCPHST01,1200,26.14001386,91.73099967,619,car,average,4,0,07-10-2016,10:30:00,2016-10-07 10:30:00,2016-10-07,10:30:00,10,30,4,Friday,40,51.583333333333336,3,2
5308,BHMNCPHST01,1200,26.14001386,91.73099967,656,car,average,4,0,07-10-2016,10:57:00,2016-10-07 10:57:00,2016-10-07,10:57:00,10,57,4,Friday,40,54.666666666666664,3,2
5309,BHMNCPHST01,1200,26.14001386,91.73099967,677,bike,average,5,0,07-10-2016,11:30:00,2016-10-07 11:30:00,2016-10-07,11:30:00,11,30,4,Friday,40,56.41666666666667,2,2
5310,BHMNCPHST01,1200,26.14001386,91.73099967,683,bike,high,9,0,07-10-2016,12:03:00,2016-10-07 12:03:00,2016-10-07,12:03:00,12,3,4,Friday,40,56.91666666666667,2,3
5311,BHMNCPHST01,1200,26.14001386,91.73099967,681,car,high,9,0,07-10-2016,12:30:00,2016-10-07 12:30:00,2016-10-07,12:30:00,12,30,4,Friday,40,56.75,3,3
5312,BHMNCPHST01,1200,26.14001386,91.73099967,682,cycle,high,8,0,07-10-2016,13:04:00,2016-10-07 13:04:00,2016-10-07,13:04:00,13,4,4,Friday,40,56.833333333333336,1,3
5313,BHMNCPHST01,1200,26.14001386,91.73099967,679,car,average,6,0,07-10-2016,13:30:00,2016-10-07 13:30:00,2016-10-07,13:30:00,13,30,4,Friday,40,56.58333333333333,3,2
5314,BHMNCPHST01,1200,26.14001386,91.73099967,676,car,average,4,0,07-10-2016,14:03:00,2016-10-07 14:03:00,2016-10-07,14:03:00,14,3,4,Friday,40,56.333333333333336,3,2
5315,BHMNCPHST01,1200,26.14001386,91.73099967,654,car,high,6,0,07-10-2016,14:30:00,2016-10-07 14:30:00,2016-10-07,14:30:00,14,30,4,Friday,40,54.50000000000001,3,3
5316,BHMNCPHST01,1200,26.14001386,91.73099967,634,cycle,low,2,0,07-10-2016,15:04:00,2016-10-07 15:04:00,2016-10-07,15:04:00,15,4,4,Friday,40,52.83333333333333,1,1
5317,BHMNCPHST01,1200,26.14001386,91.73099967,616,bike,low,2,0,07-10-2016,15:30:00,2016-10-07 15:30:00,2016-10-07,15:30:00,15,30,4,Friday,40,51.33333333333333,2,1
5318,BHMNCPHST01,1200,26.14001386,91.73099967,586,car,low,2,0,07-10-2016,15:57:00,2016-10-07 15:57:00,2016-10-07,15:57:00,15,57,4,Friday,40,48.833333333333336,3,1
5319,BHMNCPHST01,1200,26.14001386,91.73099967,503,car,average,3,0,07-10-2016,16:30:00,2016-10-07 16:30:00,2016-10-07,16:30:00,16,30,4,Friday,40,41.91666666666667,3,2
5320,BHMNCPHST01,1200,26.14001386,91.73099967,111,car,average,2,0,08-10-2016,07:50:00,2016-10-08 07:50:00,2016-10-08,07:50:00,7,50,5,Saturday,40,9.25,3,2
5321,BHMNCPHST01,1200,26.14001386,91.73099967,125,car,low,1,0,08-10-2016,08:30:00,2016-10-08 08:30:00,2016-10-08,08:30:00,8,30,5,Saturday,40,10.416666666666668,3,1
5322,BHMNCPHST01,1200,26.14001386,91.73099967,149,bike,low,2,0,08-10-2016,08:57:00,2016-10-08 08:57:00,2016-10-08,08:57:00,8,57,5,Saturday,40,12.416666666666666,2,1
5323,BHMNCPHST01,1200,26.14001386,91.73099967,177,car,average,3,0,08-10-2016,09:30:00,2016-10-08 09:30:00,2016-10-08,09:30:00,9,30,5,Saturday,40,14.75,3,2
5324,BHMNCPHST01,1200,26.14001386,91.73099967,227,car,low,3,0,08-10-2016,10:04:00,2016-10-08 10:04:00,2016-10-08,10:04:00,10,4,5,Saturday,40,18.916666666666668,3,1
5325,BHMNCPHST01,1200,26.14001386,91.73099967,262,cycle,average,4,0,08-10-2016,10:30:00,2016-10-08 10:30:00,2016-10-08,10:30:00,10,30,5,Saturday,40,21.833333333333332,1,2
5326,BHMNCPHST01,1200,26.14001386,91.73099967,289,bike,average,4,0,08-10-2016,10:57:00,2016-10-08 10:57:00,2016-10-08,10:57:00,10,57,5,Saturday,40,24.083333333333336,2,2
5327,BHMNCPHST01,1200,26.14001386,91.73099967,337,car,high,7,0,08-10-2016,11:30:00,2016-10-08 11:30:00,2016-10-08,11:30:00,11,30,5,Saturday,40,28.083333333333332,3,3
5328,BHMNCPHST01,1200,26.14001386,91.73099967,371,cycle,high,8,0,08-10-2016,12:04:00,2016-10-08 12:04:00,2016-10-08,12:04:00,12,4,5,Saturday,40,30.916666666666664,1,3
5329,BHMNCPHST01,1200,26.14001386,91.73099967,394,car,high,7,0,08-10-2016,12:30:00,2016-10-08 12:30:00,2016-10-08,12:30:00,12,30,5,Saturday,40,32.83333333333333,3,3
5330,BHMNCPHST01,1200,26.14001386,91.73099967,435,bike,high,7,0,08-10-2016,13:04:00,2016-10-08 13:04:00,2016-10-08,13:04:00,13,4,5,Saturday,40,36.25,2,3
5331,BHMNCPHST01,1200,26.14001386,91.73099967,451,truck,high,7,0,08-10-2016,13:30:00,2016-10-08 13:30:00,2016-10-08,13:30:00,13,30,5,Saturday,40,37.583333333333336,4,3
5332,BHMNCPHST01,1200,26.14001386,91.73099967,479,car,average,4,0,08-10-2016,14:03:00,2016-10-08 14:03:00,2016-10-08,14:03:00,14,3,5,Saturday,40,39.916666666666664,3,2
5333,BHMNCPHST01,1200,26.14001386,91.73099967,497,car,average,5,0,08-10-2016,14:30:00,2016-10-08 14:30:00,2016-10-08,14:30:00,14,30,5,Saturday,40,41.41666666666667,3,2
5334,BHMNCPHST01,1200,26.14001386,91.73099967,526,bike,average,4,0,08-10-2016,14:57:00,2016-10-08 14:57:00,2016-10-08,14:57:00,14,57,5,Saturday,40,43.833333333333336,2,2
5335,BHMNCPHST01,1200,26.14001386,91.73099967,513,car,average,3,0,08-10-2016,15:30:00,2016-10-08 15:30:00,2016-10-08,15:30:00,15,30,5,Saturday,40,42.75,3,2
5336,BHMNCPHST01,1200,26.14001386,91.73099967,482,truck,low,2,0,08-10-2016,16:04:00,2016-10-08 16:04:00,2016-10-08,16:04:00,16,4,5,Saturday,40,40.166666666666664,4,1
5337,BHMNCPHST01,1200,26.14001386,91.73099967,433,car,average,2,0,08-10-2016,16:30:00,2016-10-08 16:30:00,2016-10-08,16:30:00,16,30,5,Saturday,40,36.083333333333336,3,2
5338,BHMNCPHST01,1200,26.14001386,91.73099967,102,bike,low,2,1,09-10-2016,08:04:00,2016-10-09 08:04:00,2016-10-09,08:04:00,8,4,6,Sunday,40,8.5,2,1
5339,BHMNCPHST01,1200,26.14001386,91.73099967,55,car,low,2,1,09-10-2016,08:30:00,2016-10-09 08:30:00,2016-10-09,08:30:00,8,30,6,Sunday,40,4.583333333333333,3,1
5340,BHMNCPHST01,1200,26.14001386,91.73099967,62,car,low,2,1,09-10-2016,09:04:00,2016-10-09 09:04:00,2016-10-09,09:04:00,9,4,6,Sunday,40,5.166666666666667,3,1
5341,BHMNCPHST01,1200,26.14001386,91.73099967,86,car,low,3,1,09-10-2016,09:30:00,2016-10-09 09:30:00,2016-10-09,09:30:00,9,30,6,Sunday,40,7.166666666666667,3,1
5342,BHMNCPHST01,1200,26.14001386,91.73099967,97,car,average,3,1,09-10-2016,09:57:00,2016-10-09 09:57:00,2016-10-09,09:57:00,9,57,6,Sunday,40,8.083333333333332,3,2
5343,BHMNCPHST01,1200,26.14001386,91.73099967,103,car,high,6,1,09-10-2016,10:30:00,2016-10-09 10:30:00,2016-10-09,10:30:00,10,30,6,Sunday,40,8.583333333333334,3,3
5344,BHMNCPHST01,1200,26.14001386,91.73099967,115,bike,average,6,1,09-10-2016,11:04:00,2016-10-09 11:04:00,2016-10-09,11:04:00,11,4,6,Sunday,40,9.583333333333334,2,2
5345,BHMNCPHST01,1200,26.14001386,91.73099967,157,bike,average,7,1,09-10-2016,11:30:00,2016-10-09 11:30:00,2016-10-09,11:30:00,11,30,6,Sunday,40,13.083333333333332,2,2
5346,BHMNCPHST01,1200,26.14001386,91.73099967,179,bike,average,6,1,09-10-2016,11:57:00,2016-10-09 11:57:00,2016-10-09,11:57:00,11,57,6,Sunday,40,14.916666666666668,2,2
5347,BHMNCPHST01,1200,26.14001386,91.73099967,206,bike,high,9,1,09-10-2016,12:30:00,2016-10-09 12:30:00,2016-10-09,12:30:00,12,30,6,Sunday,40,17.166666666666668,2,3
5348,BHMNCPHST01,1200,26.14001386,91.73099967,214,car,high,8,1,09-10-2016,13:04:00,2016-10-09 13:04:00,2016-10-09,13:04:00,13,4,6,Sunday,40,17.833333333333336,3,3
5349,BHMNCPHST01,1200,26.14001386,91.73099967,223,car,high,9,1,09-10-2016,13:30:00,2016-10-09 13:30:00,2016-10-09,13:30:00,13,30,6,Sunday,40,18.583333333333332,3,3
5350,BHMNCPHST01,1200,26.14001386,91.73099967,226,car,average,5,1,09-10-2016,14:03:00,2016-10-09 14:03:00,2016-10-09,14:03:00,14,3,6,Sunday,40,18.833333333333332,3,2
5351,BHMNCPHST01,1200,26.14001386,91.73099967,241,bike,average,5,1,09-10-2016,14:30:00,2016-10-09 14:30:00,2016-10-09,14:30:00,14,30,6,Sunday,40,20.083333333333332,2,2
5352,BHMNCPHST01,1200,26.14001386,91.73099967,227,car,average,4,1,09-10-2016,15:04:00,2016-10-09 15:04:00,2016-10-09,15:04:00,15,4,6,Sunday,40,18.916666666666668,3,2
5353,BHMNCPHST01,1200,26.14001386,91.73099967,210,car,low,3,1,09-10-2016,15:30:00,2016-10-09 15:30:00,2016-10-09,15:30:00,15,30,6,Sunday,40,17.5,3,1
5354,BHMNCPHST01,1200,26.14001386,91.73099967,191,car,low,2,1,09-10-2016,16:03:00,2016-10-09 16:03:00,2016-10-09,16:03:00,16,3,6,Sunday,40,15.916666666666668,3,1
5355,BHMNCPHST01,1200,26.14001386,91.73099967,163,car,average,3,1,09-10-2016,16:30:00,2016-10-09 16:30:00,2016-10-09,16:30:00,16,30,6,Sunday,40,13.583333333333334,3,2
5356,BHMNCPHST01,1200,26.14001386,91.73099967,201,car,low,1,0,10-10-2016,08:04:00,2016-10-10 08:04:00,2016-10-10,08:04:00,8,4,0,Monday,41,16.75,3,1
5357,BHMNCPHST01,1200,26.14001386,91.73099967,270,car,low,2,0,10-10-2016,08:30:00,2016-10-10 08:30:00,2016-10-10,08:30:00,8,30,0,Monday,41,22.5,3,1
5358,BHMNCPHST01,1200,26.14001386,91.73099967,402,car,average,2,0,10-10-2016,09:04:00,2016-10-10 09:04:00,2016-10-10,09:04:00,9,4,0,Monday,41,33.5,3,2
5359,BHMNCPHST01,1200,26.14001386,91.73099967,522,car,low,2,0,10-10-2016,09:30:00,2016-10-10 09:30:00,2016-10-10,09:30:00,9,30,0,Monday,41,43.5,3,1
5360,BHMNCPHST01,1200,26.14001386,91.73099967,622,car,average,4,0,10-10-2016,10:03:00,2016-10-10 10:03:00,2016-10-10,10:03:00,10,3,0,Monday,41,51.83333333333333,3,2
5361,BHMNCPHST01,1200,26.14001386,91.73099967,646,car,average,4,0,10-10-2016,10:30:00,2016-10-10 10:30:00,2016-10-10,10:30:00,10,30,0,Monday,41,53.833333333333336,3,2
5362,BHMNCPHST01,1200,26.14001386,91.73099967,683,car,average,4,0,10-10-2016,10:57:00,2016-10-10 10:57:00,2016-10-10,10:57:00,10,57,0,Monday,41,56.91666666666667,3,2
5363,BHMNCPHST01,1200,26.14001386,91.73099967,708,cycle,high,8,0,10-10-2016,11:30:00,2016-10-10 11:30:00,2016-10-10,11:30:00,11,30,0,Monday,41,59.0,1,3
5364,BHMNCPHST01,1200,26.14001386,91.73099967,726,bike,high,8,0,10-10-2016,11:57:00,2016-10-10 11:57:00,2016-10-10,11:57:00,11,57,0,Monday,41,60.5,2,3
5365,BHMNCPHST01,1200,26.14001386,91.73099967,717,truck,high,8,0,10-10-2016,12:30:00,2016-10-10 12:30:00,2016-10-10,12:30:00,12,30,0,Monday,41,59.75,4,3
5366,BHMNCPHST01,1200,26.14001386,91.73099967,715,car,high,8,0,10-10-2016,13:04:00,2016-10-10 13:04:00,2016-10-10,13:04:00,13,4,0,Monday,41,59.583333333333336,3,3
5367,BHMNCPHST01,1200,26.14001386,91.73099967,715,car,high,8,0,10-10-2016,13:30:00,2016-10-10 13:30:00,2016-10-10,13:30:00,13,30,0,Monday,41,59.583333333333336,3,3
5368,BHMNCPHST01,1200,26.14001386,91.73099967,701,car,average,4,0,10-10-2016,14:03:00,2016-10-10 14:03:00,2016-10-10,14:03:00,14,3,0,Monday,41,58.416666666666664,3,2
5369,BHMNCPHST01,1200,26.14001386,91.73099967,681,cycle,average,5,0,10-10-2016,14:30:00,2016-10-10 14:30:00,2016-10-10,14:30:00,14,30,0,Monday,41,56.75,1,2
5370,BHMNCPHST01,1200,26.14001386,91.73099967,661,bike,average,4,0,10-10-2016,14:57:00,2016-10-10 14:57:00,2016-10-10,14:57:00,14,57,0,Monday,41,55.08333333333333,2,2
